Route,Carrier_Name,Carrier_Code,month_num,month_name,quarter_label,year,Total_Tickets_Sold,Revenue_AED,Net_Revenue_AED,Total_Commission_AED,Total_Discount_AED,Total_Tax_AED,Avg_Fare_AED,Revenue_Rank
DXB-MRU,Star Air,XX,7,July,Q3,2025,3335,6656107.0,5821613.58,399366.42,435127.0,523282.11,1995.83,29
CCU-DXB,Star Air,XX,7,July,Q3,2025,6344,6558898.232598,6089003.006331,393533.89395588,76361.332314,532153.63839616,1033.87,30
YYZ-DXB,Star Air,XX,7,July,Q3,2025,1566,6372239.147716,5858338.3356529,382334.34886296,131566.463203,700961.88813595,4069.12,31
DXB-CCU,Star Air,XX,7,July,Q3,2025,5885,6180568.0,5215968.92,370834.08,593765.0,487362.99,1050.22,32
CDG-DXB,Star Air,XX,7,July,Q3,2025,2189,5973882.253773,5461105.1254469,358432.93522638,154344.193081,547509.7504451,2729.05,33
DXB-CDG,Star Air,XX,7,July,Q3,2025,2079,5792290.0,5355557.6,347537.4,89195.0,546489.24,2786.09,34
LHR-DXB,Star Air,XX,7,July,Q3,2025,3346,5525767.116451,5024855.5591415,331546.02698706,169365.53033,417781.85931773,1651.45,35
DXB-ZRH,Star Air,XX,7,July,Q3,2025,1849,5483581.0,5100965.14,329014.86,53601.0,402235.22,2965.7,36
DXB-LHE,Star Air,XX,7,July,Q3,2025,5728,5377147.0,3658886.18,322628.82,1395632.0,493064.2,938.75,37
DXB-YYZ,Star Air,XX,7,July,Q3,2025,1280,5183819.0,4802954.86,311029.14,69835.0,570219.11,4049.86,38
DXB-LHR,Star Air,XX,7,July,Q3,2025,2731,4246400.0,3945982.0,254784.0,45634.0,333908.07,1554.89,39
ZRH-DXB,Star Air,XX,7,July,Q3,2025,1419,4213916.107154,3840442.5810593,252834.96642924,120638.559664,315414.58402426,2969.64,40
DXB-AKL,Star Air,XX,7,July,Q3,2025,1673,3948712.0,3659406.28,236922.72,52383.0,612772.01,2360.26,41
PEW-DXB,Star Air,XX,7,July,Q3,2025,2696,3771368.610558,3501541.1830273,226282.11663348,43545.310896,273378.04091802,1398.88,42
DXB-PEW,Star Air,XX,7,July,Q3,2025,2678,3701018.0,2530313.92,222061.08,948643.0,268457.93,1382.01,43
SIN-MEL,Star Air,XX,7,July,Q3,2025,913,3684995.796216,3411096.5305653,221099.74777296,52799.517883,1519686.37071,4036.14,44
AKL-DXB,Star Air,XX,7,July,Q3,2025,1527,3605067.801085,3321204.6081622,216304.0680651,67559.124856,566823.83687538,2360.88,45
DXB-MAA,Star Air,XX,7,July,Q3,2025,3864,3381537.0,2915814.78,202892.22,262830.0,371966.22,875.14,46
MAA-DXB,Star Air,XX,7,July,Q3,2025,3688,3222097.052152,2991660.4440482,193325.82312912,37110.784974,354428.22344816,873.67,47
DXB-CHC,Star Air,XX,7,July,Q3,2025,3037,3210398.0,2974596.12,192623.88,43178.0,497860.08,1057.1,48
CHC-DXB,Star Air,XX,7,July,Q3,2025,3043,3122125.258519,2876665.5671911,187327.51551114,58132.175816,482188.71674562,1026.0,49
HAN-DXB,Star Air,XX,7,July,Q3,2025,1735,2954603.688699,2733903.7438904,177276.22132194,43423.723487,472736.59027911,1702.94,50
DXB-DUB,Star Air,XX,7,July,Q3,2025,687,2920901.0,2702149.94,175254.06,43497.0,525761.34,4251.68,51
DUB-DXB,Star Air,XX,7,July,Q3,2025,711,2844286.398677,2618793.9099912,170657.18392062,54835.304771,830331.67883816,4000.4,52
KHI-DXB,Star Air,XX,7,July,Q3,2025,2410,2351836.88468,2187230.6507174,141110.2130808,23496.020882,252592.51961802,975.87,53
DXB-HAN,Star Air,XX,7,July,Q3,2025,1203,2073514.0,-40464417.84,124410.84,42413521.0,331764.52,1723.62,54
DXB-KHI,Star Air,XX,7,July,Q3,2025,1907,1871555.0,1032550.7,112293.3,726711.0,199082.58,981.41,55
FRA-DXB,Star Air,XX,7,July,Q3,2025,691,1807201.721863,1656270.4325414,108432.10331178,42499.186013,180721.63721515,2615.34,56
DXB-FRA,Star Air,XX,7,July,Q3,2025,683,1765019.0,1638373.86,105901.14,20744.0,176501.91,2584.22,57
DXB-GVA,Star Air,XX,7,July,Q3,2025,735,1663055.0,1521138.7,99783.3,42133.0,182936.74,2262.66,58
DXB-BOM,Star Air,XX,7,July,Q3,2025,1631,1534973.0,1303530.62,92098.38,139344.0,155985.35,941.12,59
MEL-SIN,Star Air,XX,7,July,Q3,2025,414,1507915.367234,1383560.5519399,90474.92203404,33879.89326,271421.01618148,3642.31,60
GVA-DXB,Star Air,XX,7,July,Q3,2025,674,1462761.465621,1361280.6859266,87765.68793726,13715.091757,201601.72804633,2170.27,61
DXB-DEL,Star Air,XX,7,July,Q3,2025,1500,1406512.0,1199854.28,84390.72,122267.0,154716.12,937.67,62
DEL-DXB,Star Air,XX,7,July,Q3,2025,1506,1377095.179126,1278660.6889481,82625.71074756,15808.77943,151480.50950306,914.41,63
BOM-DXB,Star Air,XX,7,July,Q3,2025,1457,1365498.924444,1266988.5248989,81929.93546664,16580.464078,138467.2906666,937.2,64
SVO-DXB,Star Air,XX,7,July,Q3,2025,904,1349639.398298,1252437.7244196,80978.36389788,16223.309981,121467.50565043,1492.96,65
CMB-DXB,Star Air,XX,7,July,Q3,2025,986,1020356.646251,948155.9984304,61221.39877506,10979.249046,17571.89449124,1034.84,66
DXB-JNB,Star Air,XX,7,July,Q3,2025,936,924187.0,582965.78,55451.22,285770.0,55451.74,987.38,67
SYD-KUL,Star Air,XX,7,July,Q3,2025,865,907400.475413,834937.837138,54444.02852478,18018.60975,205251.99972054,1049.02,68
KUL-DXB,Star Air,XX,7,July,Q3,2025,873,895379.813406,828631.4077542,53722.78880436,13025.616848,121779.29424466,1025.64,69
DXB-SVO,Star Air,XX,7,July,Q3,2025,602,886849.0,752561.06,53210.94,81077.0,79816.66,1473.17,70
HYD-DXB,Star Air,XX,7,July,Q3,2025,888,821648.56241,763822.8893078,49298.9137446,8526.759358,41082.43103188,925.28,71
JNB-DXB,Star Air,XX,7,July,Q3,2025,806,801344.702485,746672.9964769,48080.6821491,6591.023858,107752.65267135,994.22,72
DXB-CMB,Star Air,XX,7,July,Q3,2025,818,794101.0,654336.94,47646.06,92118.0,47645.39,970.78,73
MIL-JFK,Star Air,XX,7,July,Q3,2025,879,787259.941954,655825.7993211,47235.59651724,84198.546108,106160.25908519,895.63,74
DXB-LGW,Star Air,XX,7,July,Q3,2025,875,779652.0,669815.88,46779.12,63057.0,46779.01,891.03,75
DXB-KUL,Star Air,XX,7,July,Q3,2025,750,777686.0,661205.84,46661.16,69819.0,46660.96,1036.91,76
DXB-HYD,Star Air,XX,7,July,Q3,2025,744,720258.0,641510.52,43215.48,35532.0,36013.41,968.09,77
DXB-ADD,Star Air,XX,7,July,Q3,2025,737,682144.0,524623.36,40928.64,116592.0,40929.13,925.57,78
BHX-DXB,Star Air,XX,7,July,Q3,2025,774,671311.945961,624239.9931889,40278.71675766,6793.236009,92131.44347644,867.33,79
DXB-MUC,Star Air,XX,7,July,Q3,2025,723,651452.0,559476.88,39087.12,52888.0,65144.88,901.04,80
KUL-SYD,Star Air,XX,7,July,Q3,2025,618,589057.302987,547267.1448536,35343.43817922,6446.719954,91336.29718597,953.17,81
JFK-MIL,Star Air,XX,7,July,Q3,2025,628,542569.91722,504181.6410205,32554.1950332,5834.081167,73699.81375127,863.96,82
LGW-DXB,Star Air,XX,7,July,Q3,2025,579,514865.293613,478318.465007,30891.91761678,5654.910984,69496.88226964,889.23,83
ADD-DXB,Star Air,XX,7,July,Q3,2025,596,494414.39544,457801.5669936,29664.8637264,6947.96472,65250.6304128,829.55,84
DXB-BHX,Star Air,XX,7,July,Q3,2025,555,475456.0,388469.64,28527.36,58459.0,47546.07,856.68,85
MUC-DXB,Star Air,XX,7,July,Q3,2025,505,422510.347928,392366.01823,25350.62087568,4793.708821,56608.31198272,836.65,86
YYZ-HAN,Star Air,XX,7,July,Q3,2025,1,2830.22385,1909.365651,169.813431,751.044768,509.21939748,2830.22,87
ADD-HAN,Star Air,XX,7,July,Q3,2025,1,2734.8972,2570.803368,164.093832,0.0,164.0933376,2734.9,88
SVO-JFK,Star Air,XX,7,July,Q3,2025,1,2460.1304,2312.522576,147.607824,0.0,418.225176,2460.13,89
HAN-GVA,Star Air,XX,7,July,Q3,2025,1,2295.233442,2157.5194355,137.71400652,0.0,137.71400944,2295.23,90
SIN-HAN,Star Air,XX,7,July,Q3,2025,1,536.607428,-1033143.8605817,32.19644568,1033648.271564,96.34293567,536.61,91
MEL-DXB,Star Air,XX,8,August,Q3,2025,10053,39035857.391959,35880815.5277192,2342151.44351754,812890.420717,7237642.13129757,3883.01,1
DXB-MEL,Star Air,XX,8,August,Q3,2025,9521,37100766.0,34422960.04,2226045.96,451760.0,6916511.71,3896.73,2
DXB-BNE,Star Air,XX,8,August,Q3,2025,19153,34120756.0,31630971.64,2047245.36,442539.0,6307596.41,1781.48,3
DXB-SYD,Star Air,XX,8,August,Q3,2025,13250,32177334.0,29825273.96,1930640.04,421420.0,5979009.49,2428.48,4
SYD-DXB,Star Air,XX,8,August,Q3,2025,13135,31634237.624587,29122015.6893436,1898054.25747522,614167.677773,5827630.29720411,2408.39,5
BNE-DXB,Star Air,XX,8,August,Q3,2025,15552,27729105.732526,25514740.7460765,1663746.34395156,550618.642424,5094616.67794202,1782.99,6
DXB-YUL,Star Air,XX,8,August,Q3,2025,21960,20205864.0,18742197.16,1212351.84,251315.0,2011560.18,920.12,7
YUL-DXB,Star Air,XX,8,August,Q3,2025,21538,20024445.638185,18412024.9591877,1201466.7382911,410953.940668,1997726.14145365,929.73,8
DXB-ORD,Star Air,XX,8,August,Q3,2025,5114,17867111.0,16572350.34,1072026.66,222734.0,1953137.31,3493.76,9
BKK-DXB,Star Air,XX,8,August,Q3,2025,8144,16847983.33294,15631724.9632872,1010878.9999764,205379.369677,3361731.26220792,2068.76,10
DXB-BKK,Star Air,XX,8,August,Q3,2025,7958,16197315.0,14517550.1,971838.9,707926.0,3267498.39,2035.35,11
ORD-DXB,Star Air,XX,8,August,Q3,2025,4398,15123850.711866,13849436.4767782,907431.04271196,366983.192391,1667047.81177803,3438.8,12
IAH-DXB,Star Air,XX,8,August,Q3,2025,3710,12885469.433737,11775612.8265584,773128.16602422,336728.441168,1309903.0141124,3473.17,13
SIN-DXB,Star Air,XX,8,August,Q3,2025,9234,12323293.531092,11320418.0436428,739397.61186552,263477.87552,1444168.51429718,1334.56,14
JFK-DXB,Star Air,XX,8,August,Q3,2025,2903,11759983.309845,10771424.6013321,705598.9985907,282959.709911,1180413.91068364,4050.98,15
DFW-DXB,Star Air,XX,8,August,Q3,2025,2771,11630224.829232,10706023.5509517,697813.48975392,226387.788536,1173903.9762924,4197.12,16
DXB-DFW,Star Air,XX,8,August,Q3,2025,2556,10663855.0,9881556.7,639831.3,142467.0,1067939.09,4172.09,17
DXB-SIN,Star Air,XX,8,August,Q3,2025,8027,10663243.0,9887518.42,639794.58,135930.0,1251524.21,1328.42,18
DXB-JFK,Star Air,XX,8,August,Q3,2025,2396,10070218.0,9333380.92,604213.08,132624.0,1009466.14,4202.93,19
DXB-IAH,Star Air,XX,8,August,Q3,2025,2724,9315425.0,8638005.5,558925.5,118494.0,941677.93,3419.76,20
MRU-DXB,Star Air,XX,8,August,Q3,2025,4662,9302780.481069,8630899.1963152,558166.82886414,113714.455893,735683.09868471,1995.45,21
DXB-CPT,Star Air,XX,8,August,Q3,2025,3976,8804181.0,8077850.14,528250.86,198080.0,859940.88,2214.33,22
CPT-DXB,Star Air,XX,8,August,Q3,2025,3799,8483634.442322,7867319.5200437,509018.06653932,107296.855735,834362.14425018,2233.12,23
DXB-COK,Star Air,XX,8,August,Q3,2025,9402,8088655.0,6844350.7,485319.3,758985.0,781479.74,860.31,24
MIL-DXB,Star Air,XX,8,August,Q3,2025,6268,8002509.902837,7312019.0427785,480150.59417022,210340.265891,721974.6148305,1276.72,25
COK-DXB,Star Air,XX,8,August,Q3,2025,9043,7997929.109526,7418560.0415216,479875.74657156,99493.321433,763078.36408597,884.43,26
CCU-DXB,Star Air,XX,8,August,Q3,2025,7499,7825048.640346,7265548.3425877,469502.91842076,89997.37934,633997.86713752,1043.48,27
DXB-MIL,Star Air,XX,8,August,Q3,2025,5993,7753807.0,7187534.58,465228.42,101044.0,703118.21,1293.81,28
DXB-MRU,Star Air,XX,8,August,Q3,2025,3788,7718947.0,6817693.18,463136.82,438117.0,605117.48,2037.74,29
YYZ-DXB,Star Air,XX,8,August,Q3,2025,1797,7695453.158663,7056361.128303,461727.18951978,177364.840839,846515.91592168,4282.39,30
LHE-DXB,Star Air,XX,8,August,Q3,2025,7892,7345711.18618,6815148.8653137,440742.6711708,89819.649694,689991.45271506,930.78,31
CDG-DXB,Star Air,XX,8,August,Q3,2025,2410,6585951.014659,6011302.7049383,395157.06087954,179491.248847,613518.03731036,2732.76,32
DXB-LHE,Star Air,XX,8,August,Q3,2025,7214,6575767.0,4598820.98,394546.02,1582400.0,607892.11,911.53,33
DXB-CCU,Star Air,XX,8,August,Q3,2025,6372,6495971.0,5550626.74,389758.26,555586.0,515696.72,1019.46,34
DXB-YYZ,Star Air,XX,8,August,Q3,2025,1541,6111788.0,5655325.72,366707.28,89755.0,672292.12,3966.12,35
DXB-CDG,Star Air,XX,8,August,Q3,2025,2123,5807339.0,5385662.66,348440.34,73236.0,545173.79,2735.44,36
DXB-ZRH,Star Air,XX,8,August,Q3,2025,1853,5548694.0,5147529.36,332921.64,68243.0,395480.22,2994.44,37
LHR-DXB,Star Air,XX,8,August,Q3,2025,3503,5392938.320404,4921137.7839221,323576.29922424,148224.237255,405675.14533483,1539.52,38
ZRH-DXB,Star Air,XX,8,August,Q3,2025,1659,5067335.693896,4658494.2369213,304040.14163376,104801.315346,373173.84239228,3054.45,39
AKL-DXB,Star Air,XX,8,August,Q3,2025,2005,4598846.11894,4237125.9989503,275930.7671364,85789.352858,719361.44801107,2293.69,40
DXB-LHR,Star Air,XX,8,August,Q3,2025,2999,4567508.0,4240936.52,274050.48,52521.0,367522.19,1523.01,41
SIN-MEL,Star Air,XX,8,August,Q3,2025,1157,4528259.458973,4206331.8492043,271695.56753838,50232.042236,1880665.91387323,3913.79,42
PEW-DXB,Star Air,XX,8,August,Q3,2025,3194,4214137.194802,3907594.022076,252848.23168812,53694.941042,310411.59078226,1319.39,43
DXB-PEW,Star Air,XX,8,August,Q3,2025,3138,4163502.0,2904788.88,249810.12,1008903.0,294566.8,1326.8,44
DXB-MAA,Star Air,XX,8,August,Q3,2025,4620,4076537.0,3504000.78,244592.22,327944.0,448415.8,882.37,45
CHC-DXB,Star Air,XX,8,August,Q3,2025,3752,3820870.042471,3516725.929654,229252.20254826,74891.910273,590358.41801769,1018.36,46
DXB-AKL,Star Air,XX,8,August,Q3,2025,1688,3812892.0,3532489.48,228773.52,51629.0,592068.65,2258.82,47
MAA-DXB,Star Air,XX,8,August,Q3,2025,4060,3649076.586907,3391835.9878187,218944.59521442,38296.003875,401395.69932138,898.79,48
DXB-CHC,Star Air,XX,8,August,Q3,2025,3457,3510690.0,3250760.6,210641.4,49288.0,541176.69,1015.53,49
DUB-DXB,Star Air,XX,8,August,Q3,2025,845,3210578.654016,2956612.9618697,192634.71924096,61330.972906,937260.56307753,3799.5,50
HAN-DXB,Star Air,XX,8,August,Q3,2025,1933,3191648.685291,2955822.0748045,191498.92111746,44327.68937,510663.78999185,1651.14,51
DXB-DUB,Star Air,XX,8,August,Q3,2025,771,3006976.0,2784568.44,180418.56,41989.0,541254.66,3900.1,52
KHI-DXB,Star Air,XX,8,August,Q3,2025,2765,2577254.404547,2394148.177239,154635.26427282,28470.963037,276646.06243816,932.1,53
DXB-HAN,Star Air,XX,8,August,Q3,2025,1465,2384365.0,-66530606.9,143061.9,68771910.0,381497.3,1627.55,54
FRA-DXB,Star Air,XX,8,August,Q3,2025,932,2350163.556139,2151991.5346194,141009.81336834,57162.208148,235013.22073678,2521.63,55
DXB-KHI,Star Air,XX,8,August,Q3,2025,2361,2251079.0,1521933.26,135064.74,594081.0,239562.36,953.44,56
DXB-FRA,Star Air,XX,8,August,Q3,2025,824,2112387.0,1962448.78,126743.22,23195.0,211238.74,2563.58,57
MEL-SIN,Star Air,XX,8,August,Q3,2025,567,2052250.946539,1889429.378655,123135.05679234,39686.511091,369406.37582787,3619.49,58
DXB-GVA,Star Air,XX,8,August,Q3,2025,849,2016274.0,1840537.56,120976.44,54760.0,221791.02,2374.88,59
BOM-DXB,Star Air,XX,8,August,Q3,2025,1923,1823045.485181,1689612.2621619,109382.72911086,24050.493907,183052.82536053,948.02,60
GVA-DXB,Star Air,XX,8,August,Q3,2025,796,1746063.023034,1621824.0763536,104763.78138204,19475.165298,232130.16580938,2193.55,61
DXB-BOM,Star Air,XX,8,August,Q3,2025,1656,1485314.0,1204377.16,89118.84,191818.0,151055.6,896.93,62
DXB-DEL,Star Air,XX,8,August,Q3,2025,1571,1418054.0,1199203.76,85083.24,133767.0,155983.61,902.64,63
DEL-DXB,Star Air,XX,8,August,Q3,2025,1451,1359413.864036,1263424.6719117,81564.83184216,14424.360281,149535.7597743,936.88,64
SVO-DXB,Star Air,XX,8,August,Q3,2025,866,1288019.244839,1196669.36593,77281.15469034,14068.724219,115921.7441419,1487.32,65
CMB-DXB,Star Air,XX,8,August,Q3,2025,1107,1119286.694483,1038428.5181769,67157.20166898,13700.974637,19275.608527,1011.1,66
DXB-SVO,Star Air,XX,8,August,Q3,2025,718,1078855.0,896598.7,64731.3,117525.0,97097.14,1502.58,67
DXB-JNB,Star Air,XX,8,August,Q3,2025,1075,1034099.0,750341.06,62045.94,221712.0,62046.61,961.95,68
DXB-CMB,Star Air,XX,8,August,Q3,2025,922,944356.0,801657.64,56661.36,86037.0,56660.53,1024.25,69
BHX-DXB,Star Air,XX,8,August,Q3,2025,1074,930199.295562,864746.6422697,55811.95773372,9640.695561,123451.71371973,866.11,70
KUL-DXB,Star Air,XX,8,August,Q3,2025,880,918409.263897,851040.6790292,55104.55583382,12264.029034,124571.59935524,1043.65,71
JNB-DXB,Star Air,XX,8,August,Q3,2025,934,911468.347983,847659.9094967,54688.10087898,9120.337608,123672.15335475,975.88,72
HYD-DXB,Star Air,XX,8,August,Q3,2025,944,904084.053346,837925.4284516,54245.04320076,11913.581694,45204.24634621,957.72,73
JFK-MIL,Star Air,XX,8,August,Q3,2025,1032,879332.976147,815930.7846138,52759.97856882,10642.212968,118101.94219667,852.07,74
KUL-SYD,Star Air,XX,8,August,Q3,2025,882,866283.827023,802600.7722204,51977.02962138,11706.025182,134320.34052015,982.18,75
DXB-KUL,Star Air,XX,8,August,Q3,2025,847,829061.0,663875.34,49743.66,115442.0,49742.7,978.82,76
MIL-JFK,Star Air,XX,8,August,Q3,2025,907,821785.373344,675044.4462824,49307.12240064,97433.804662,111369.88109708,906.05,77
DXB-LGW,Star Air,XX,8,August,Q3,2025,912,820961.0,697914.34,49257.66,73789.0,49258.49,900.18,78
DXB-HYD,Star Air,XX,8,August,Q3,2025,857,801923.0,697571.62,48115.38,56236.0,40095.79,935.73,79
SYD-KUL,Star Air,XX,8,August,Q3,2025,774,782666.744843,722179.7038355,46960.00469058,13527.036322,177033.7906803,1011.2,80
LGW-DXB,Star Air,XX,8,August,Q3,2025,856,736248.186383,684797.1953704,44174.89118298,7276.099831,100420.57546281,860.1,81
DXB-ADD,Star Air,XX,8,August,Q3,2025,720,664442.0,417972.48,39866.52,206603.0,39866.65,922.84,82
DXB-MUC,Star Air,XX,8,August,Q3,2025,745,638033.0,545660.02,38281.98,54091.0,63801.99,856.42,83
ADD-DXB,Star Air,XX,8,August,Q3,2025,929,628093.18848,584334.4826112,37685.5913088,6073.11456,82892.9682408,676.1,84
MUC-DXB,Star Air,XX,8,August,Q3,2025,641,544041.54581,505760.7503308,32642.4927486,5638.302732,72082.94613108,848.74,85
DXB-BHX,Star Air,XX,8,August,Q3,2025,628,535574.0,420236.56,32134.44,83203.0,53557.15,852.82,86
GVA-HAN,Star Air,XX,8,August,Q3,2025,2,4564.135654,4290.2875148,273.84813924,0.0,273.807119,2282.07,87
AKL-SVO,Star Air,XX,8,August,Q3,2025,1,2405.336396,2261.0162122,144.32018376,0.0,481.02447962,2405.34,88
HAN-CPT,Star Air,XX,8,August,Q3,2025,1,2344.282638,2203.6256797,140.65695828,0.0,140.65695828,2344.28,89
SVO-FRA,Star Air,XX,8,August,Q3,2025,1,1920.868992,1805.6168525,115.25213952,0.0,192.08544768,1920.87,90
KUL-LHE,Star Air,XX,8,August,Q3,2025,1,1410.194225,1325.5825715,84.6116535,0.0,141.0194225,1410.19,91
COK-HAN,Star Air,XX,8,August,Q3,2025,1,1295.022918,1217.3215429,77.70137508,0.0,77.70137508,1295.02,92
BLR-DXB,Star Air,XX,8,August,Q3,2025,1,775.647093,651.5573164,46.53882558,77.550951,85.32118023,775.65,93
KUL-HAN,Star Air,XX,8,August,Q3,2025,1,251.495154,236.4054448,15.08970924,0.0,40.27839834,251.5,94
DXB-MEL,Star Air,XX,9,September,Q3,2025,12911,49184913.0,45559165.22,2951094.78,674653.0,9196546.25,3809.54,1
MEL-DXB,Star Air,XX,9,September,Q3,2025,12339,48021349.935665,44238176.4434216,2881280.9961399,901892.496122,8881431.91913287,3891.83,2
DXB-BNE,Star Air,XX,9,September,Q3,2025,25236,45056370.0,41767128.8,2703382.2,585859.0,8328003.04,1785.4,3
SYD-DXB,Star Air,XX,9,September,Q3,2025,18277,43360858.816682,39963614.1554068,2601651.52900092,795593.13223,7986911.19590419,2372.43,4
DXB-SYD,Star Air,XX,9,September,Q3,2025,17028,40440894.0,37472819.36,2426453.64,541621.0,7511808.85,2374.96,5
BNE-DXB,Star Air,XX,9,September,Q3,2025,22749,40145433.467911,37005994.4651605,2408726.00807466,730712.99444,7395372.11203532,1764.71,6
DXB-YUL,Star Air,XX,9,September,Q3,2025,28816,25934174.0,24039703.56,1556050.44,338420.0,2576222.62,899.99,7
YUL-DXB,Star Air,XX,9,September,Q3,2025,28812,25821133.844335,23775889.2983183,1549268.0306601,495976.515404,2572332.22298025,896.19,8
BKK-DXB,Star Air,XX,9,September,Q3,2025,10889,21822484.564803,20229227.7373326,1309349.07388818,283907.75358,4360347.50364065,2004.09,9
DXB-ORD,Star Air,XX,9,September,Q3,2025,6367,21445791.0,19878437.54,1286747.46,280606.0,2343192.37,3368.27,10
DXB-BKK,Star Air,XX,9,September,Q3,2025,10834,21362609.0,19282955.46,1281756.54,797897.0,4279249.77,1971.81,11
ORD-DXB,Star Air,XX,9,September,Q3,2025,5612,18538623.104789,17004182.4138495,1112317.38628734,422123.304582,2045997.01146322,3303.39,12
IAH-DXB,Star Air,XX,9,September,Q3,2025,5024,16709180.396616,15335401.2042265,1002550.82379696,371228.368531,1704249.02766891,3325.87,13
DFW-DXB,Star Air,XX,9,September,Q3,2025,3950,16279833.559192,14977111.2781173,976790.01355152,325932.26749,1636741.34570866,4121.48,14
SIN-DXB,Star Air,XX,9,September,Q3,2025,11805,15330482.270917,14098484.712337,919828.93625502,312168.622292,1794111.00066806,1298.64,15
JFK-DXB,Star Air,XX,9,September,Q3,2025,3473,14047314.639717,12892875.1851337,842838.87838302,311600.576239,1398407.56937581,4044.72,16
DXB-SIN,Star Air,XX,9,September,Q3,2025,10577,13789499.0,12781504.06,827369.94,180625.0,1615159.83,1303.72,17
DXB-IAH,Star Air,XX,9,September,Q3,2025,3776,12827723.0,11906745.62,769663.38,151314.0,1300082.5,3397.17,18
DXB-JFK,Star Air,XX,9,September,Q3,2025,3088,12614852.0,11688447.88,756891.12,169513.0,1284323.63,4085.12,19
MRU-DXB,Star Air,XX,9,September,Q3,2025,6190,12374602.188685,11473790.014309,742476.1313211,158336.04305,1001375.52155569,1999.13,20
DXB-DFW,Star Air,XX,9,September,Q3,2025,2789,11826168.0,10968851.92,709570.08,147746.0,1188635.52,4240.29,21
DXB-CPT,Star Air,XX,9,September,Q3,2025,5261,11424077.0,10480519.38,685444.62,258113.0,1115493.63,2171.46,22
CPT-DXB,Star Air,XX,9,September,Q3,2025,5212,11362859.913044,10536595.8389789,681771.59478264,144492.479286,1099708.6688468,2180.13,23
YYZ-DXB,Star Air,XX,9,September,Q3,2025,2603,10436816.396509,9625143.401236,626208.98379054,185464.011482,1148069.73089528,4009.53,24
DXB-COK,Star Air,XX,9,September,Q3,2025,12131,10316030.0,8960149.2,618961.8,736919.0,1000467.55,850.39,25
MIL-DXB,Star Air,XX,9,September,Q3,2025,7723,10224272.297748,9352099.235579,613456.33786488,258716.72431,922584.91026741,1323.87,26
CCU-DXB,Star Air,XX,9,September,Q3,2025,9923,10011557.583864,9285202.5234131,600693.45503184,125661.605419,821851.25170333,1008.92,27
COK-DXB,Star Air,XX,9,September,Q3,2025,11584,9932907.251899,9211288.2502509,595974.43511394,125644.566535,953613.35254377,857.47,28
DXB-MIL,Star Air,XX,9,September,Q3,2025,7694,9879475.0,9165323.5,592768.5,121383.0,900173.01,1284.05,29
DXB-MRU,Star Air,XX,9,September,Q3,2025,4811,9745468.0,8716009.92,584728.08,444730.0,786373.14,2025.66,30
LHE-DXB,Star Air,XX,9,September,Q3,2025,10070,8996912.793436,8350779.7374457,539814.76760616,106318.288381,831813.7317618,893.44,31
DXB-YYZ,Star Air,XX,9,September,Q3,2025,2191,8618394.0,7992385.36,517103.64,108905.0,948021.43,3933.54,32
DXB-LHE,Star Air,XX,9,September,Q3,2025,9342,8396430.0,6215426.2,503785.8,1677218.0,785092.36,898.78,33
DXB-CCU,Star Air,XX,9,September,Q3,2025,8189,8244809.0,7122320.46,494688.54,627800.0,674877.96,1006.82,34
DXB-CDG,Star Air,XX,9,September,Q3,2025,2825,7713009.0,7154095.46,462780.54,96133.0,741770.02,2730.27,35
CDG-DXB,Star Air,XX,9,September,Q3,2025,2709,7675028.119709,7002259.3830865,460501.68718254,212267.049425,724186.13015684,2833.16,36
