Sale_Date,month_name,quarter_label,year,Carrier_Number,Carrier_Name,Carrier_Code,Origin_Airport_Code,Origin_Airport_Name,Destination_Airport_Code,Destination_Airport_Name,Route,Agent_Code,Agent_Name,Agent_Location_Type,Booking_Class_Code,Booking_Class_Description,Class_of_Travel,Original_Currency,Total_Tickets_Sold,Gross_Fare_AED,Net_Fare_AED,Total_Tax_AED,Commission_Amount_AED,Discount_Amount_AED,Avg_Ticket_Value_AED
2025-04-03,April,Q2,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976329,Bliss Travels & Tours,GSA,S,Economy,Y,PKR,9,8401.983382,7897.8643791,777.80260084,504.11900292,0.0,933.55
2025-04-03,April,Q2,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758320,Evolution Srl,GSA,H,Economy,Y,EUR,12,14574.649677,13449.3641054,1220.23378107,874.47898062,250.806591,1214.55
2025-04-03,April,Q2,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671317,G2A Camas Ltd,BSP,V,Economy,Y,MUR,9,18605.484664,17070.6285921,1313.43032054,1116.32907984,418.526992,2067.28
2025-04-03,April,Q2,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,Q,Economy,Y,USD,5,16192.399724,14522.3743326,1636.84752456,971.54398344,698.481408,3238.48
2025-04-03,April,Q2,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752277,Global Travel Collection,BSP,V,Economy,Y,USD,7,23373.6617,21971.241998,2578.66966892,1402.419702,0.0,3339.09
2025-04-03,April,Q2,2025,888,Star Air,XX,YYZ,Toronto Pearson International Airport,DXB,Dubai International Airport,YYZ-DXB,6818342,Fareconnect Toronto,BSP,H,Economy,Y,CAD,3,13328.58168,12528.8667792,1466.2833468,799.7149008,0.0,4442.86
2025-04-03,April,Q2,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976331,American Travels,GSA,H,Economy,Y,PKR,12,11292.952174,10615.3750437,1121.71782717,677.57713044,0.0,941.08
2025-04-03,April,Q2,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975328,Jazz Mosafir,GSA,B,Economy,Y,PKR,3,3672.437701,3452.0914389,293.79515199,220.34626206,0.0,1224.15
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750145,Eva Grodberg,GSA,G,Economy,Y,USD,5,21260.027856,19544.2373806,2206.61918144,1275.60167136,440.188804,4252.01
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750147,Lea Rufo,GSA,Y,Economy,Y,USD,5,20241.409136,18586.7357839,2226.7732804,1214.48454816,440.188804,4048.28
2025-04-03,April,Q2,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758318,HTMS Italia,GSA,H,Economy,Y,EUR,9,11298.239766,10488.970499,1041.64356405,677.89438596,131.374881,1255.36
2025-04-03,April,Q2,2025,888,Star Air,XX,ZRH,Zurich Airport (ZRH),DXB,Dubai International Airport,ZRH-DXB,6620337,Hans Meier Tourist Ltd. - Gray Line Zurich,BSP,N,Economy,Y,CHF,2,5504.198144,5173.9462553,330.29602816,330.25188864,0.0,2752.1
2025-04-03,April,Q2,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752275,Artun Travel,BSP,N,Economy,Y,USD,5,15501.194164,13959.9512822,1766.28486048,930.07164984,611.171232,3100.24
2025-04-03,April,Q2,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976329,Bliss Travels & Tours,GSA,H,Economy,Y,PKR,14,12939.515415,12064.5825581,1238.91587428,776.3709249,98.561932,924.25
2025-04-03,April,Q2,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145234,TUI Holiday Store,GSA,N,Economy,Y,GBP,2,3298.06309,3100.1793046,263.7051011,197.8837854,0.0,1649.03
2025-04-03,April,Q2,2025,888,Star Air,XX,KHI,Jinnah International Airport,DXB,Dubai International Airport,KHI-DXB,4974324,The Planet Travels & Tours,GSA,K,Economy,Y,PKR,5,4905.888906,4611.5355716,521.05705849,294.35333436,0.0,981.18
2025-04-03,April,Q2,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145230,Travel House UK,BSP,Q,Economy,Y,GBP,1,1651.36398,1552.2821412,82.4749016,99.0818388,0.0,1651.36
2025-04-03,April,Q2,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145233,Business Travel Direct,GSA,S,Economy,Y,GBP,5,7095.26727,6520.2753938,470.4054908,425.7160362,149.27584,1419.05
2025-04-03,April,Q2,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752277,Global Travel Collection,BSP,G,Economy,Y,USD,12,39697.026688,36649.4649947,4336.07799484,2381.82160128,665.740092,3308.09
2025-04-03,April,Q2,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975326,Makkah Group of Travels,BSP,L,Economy,Y,PKR,3,4191.070261,3798.0150073,278.31867256,251.46421566,141.591038,1397.02
2025-04-03,April,Q2,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,M,Economy,Y,USD,2,7101.227648,6675.1539891,711.32327972,426.07365888,0.0,3550.61
2025-04-03,April,Q2,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671317,G2A Camas Ltd,BSP,N,Economy,Y,MUR,11,23731.729073,22307.8253287,1862.68851756,1423.90374438,0.0,2157.43
2025-04-03,April,Q2,2025,888,Star Air,XX,YYZ,Toronto Pearson International Airport,DXB,Dubai International Airport,YYZ-DXB,6818341,Grand Travel,GSA,Y,Economy,Y,CAD,1,4275.62616,4019.0885904,470.2352604,256.5375696,0.0,4275.63
2025-04-03,April,Q2,2025,888,Star Air,XX,KHI,Jinnah International Airport,DXB,Dubai International Airport,KHI-DXB,4974325,Expolanka Pakistan Pvt Ltd,GSA,N,Economy,Y,PKR,6,5858.414141,5506.9092926,636.30139935,351.50484846,0.0,976.4
2025-04-03,April,Q2,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,B,Economy,Y,USD,4,12310.734816,11572.090727,1232.23761728,738.64408896,0.0,3077.68
2025-04-03,April,Q2,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758319,CIU Travel,BSP,H,Economy,Y,EUR,8,9654.063225,8947.4256073,834.70822119,579.2437935,127.393824,1206.76
2025-04-03,April,Q2,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975327,Duke Travels,BSP,Q,Economy,Y,PKR,6,7916.34977,7441.3687837,524.33887726,474.9809862,0.0,1319.39
2025-04-03,April,Q2,2025,888,Star Air,XX,MEL,Melbourne Airport (MEL),DXB,Dubai International Airport,MEL-DXB,6910216,Buddha Travel & Tours,GSA,O,Economy,Y,AUD,22,84622.141066,78453.3378179,15622.18762716,5077.32846396,1091.474784,3846.46
2025-04-03,April,Q2,2025,888,Star Air,XX,AKL,Auckland Airport,DXB,Dubai International Airport,AKL-DXB,4773322,Travel Managers,BSP,G,Economy,Y,NZD,3,6872.65587,6460.2965178,1106.89554228,412.3593522,0.0,2290.89
2025-04-03,April,Q2,2025,888,Star Air,XX,ADD,Addis Ababa Bole International Airport,DXB,Dubai International Airport,ADD-DXB,4976330,Rehman Travels,BSP,H,Economy,Y,ETB,1,742.2084,697.675896,97.95222,44.532504,0.0,742.21
2025-04-03,April,Q2,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877333,Voyages Malavoy,BSP,G,Economy,Y,CAD,30,28778.253,26586.08874,2884.1523348,1726.69518,465.46908,959.28
2025-04-03,April,Q2,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671317,G2A Camas Ltd,BSP,L,Economy,Y,MUR,4,8606.277381,8089.9007382,652.11894995,516.37664286,0.0,2151.57
2025-04-03,April,Q2,2025,888,Star Air,XX,BNE,Brisbane Airport (BNE),DXB,Dubai International Airport,BNE-DXB,6911193,Helloworld Travel,GSA,F,First Class,F,AUD,3,58944.69146,55408.0099724,10844.23149458,3536.6814876,0.0,19648.23
2025-04-03,April,Q2,2025,888,Star Air,XX,FRA,Frankfurt Airport (FRA),DXB,Dubai International Airport,FRA-DXB,6243227,Everest Travel GmbH,BSP,G,Economy,Y,EUR,3,7818.795948,7349.6681911,781.76016309,469.12775688,0.0,2606.27
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),MIL,Milan–Malpensa Airport,JFK-MIL,9352268,Parveen Travels Pvt. Ltd.,GSA,S,Economy,Y,USD,1,909.481,854.91214,109.13772,54.56886,0.0,909.48
2025-04-03,April,Q2,2025,888,Star Air,XX,HAN,Noi Bai International Airport,DXB,Dubai International Airport,HAN-DXB,9762246,Mr. Linh's Adventures,GSA,V,Economy,Y,VND,2,3190.399782,2837.137261,510.46396374,191.42398692,161.838534,1595.2
2025-04-03,April,Q2,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145233,Business Travel Direct,GSA,R,Business Class,J,GBP,1,4389.64267,4126.2641098,482.9073424,263.3785602,0.0,4389.64
2025-04-03,April,Q2,2025,888,Star Air,XX,AKL,Auckland Airport,DXB,Dubai International Airport,AKL-DXB,4773322,Travel Managers,BSP,Y,Economy,Y,NZD,10,23721.955848,21838.3103732,3893.55852396,1423.31735088,460.328124,2372.2
2025-04-03,April,Q2,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,JFK,John F. Kennedy International Airport (JFK),MIL-JFK,7805184,Uranus Travel & Tours,BSP,I,Business Class,J,EUR,1,3574.989186,3002.1947048,714.9978372,214.49935116,358.29513,3574.99
2025-04-03,April,Q2,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752276,Lake Shore Travel,GSA,M,Economy,Y,USD,7,22751.576696,21386.4820942,2472.22401268,1365.09460176,0.0,3250.23
2025-04-03,April,Q2,2025,888,Star Air,XX,YYZ,Toronto Pearson International Airport,DXB,Dubai International Airport,YYZ-DXB,6818341,Grand Travel,GSA,N,Economy,Y,CAD,3,13540.41192,12273.6670848,1489.7519076,812.4247152,454.32012,4513.47
2025-04-03,April,Q2,2025,888,Star Air,XX,ZRH,Zurich Airport (ZRH),DXB,Dubai International Airport,ZRH-DXB,6620337,Hans Meier Tourist Ltd. - Gray Line Zurich,BSP,M,Economy,Y,CHF,4,11489.517056,10800.1460326,689.28274432,689.37102336,0.0,2872.38
2025-04-03,April,Q2,2025,888,Star Air,XX,JNB,Tambo International Airport,DXB,Dubai International Airport,JNB-DXB,4974325,Expolanka Pakistan Pvt Ltd,GSA,L,Economy,Y,ZAR,2,1696.006164,1506.1278561,154.00141692,101.76036984,88.117938,848.0
2025-04-03,April,Q2,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352267,Hermes I Tickets Pvt. Ltd.,BSP,M,Economy,Y,INR,4,3284.585472,3014.5992396,361.30354816,197.07512832,72.911104,821.15
2025-04-03,April,Q2,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976329,Bliss Travels & Tours,GSA,V,Economy,Y,PKR,8,7525.581338,6969.8578517,698.39650379,451.53488028,104.188606,940.7
2025-04-03,April,Q2,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145234,TUI Holiday Store,GSA,Q,Economy,Y,GBP,2,3134.79264,2946.7050816,246.2584873,188.0875584,0.0,1567.4
2025-04-03,April,Q2,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752277,Global Travel Collection,BSP,H,Economy,Y,USD,7,21456.475752,19608.8469109,2389.89779256,1287.38854512,560.240296,3065.21
2025-04-03,April,Q2,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877332,Club Voyages Air-Port,BSP,Y,Economy,Y,CAD,21,20851.34244,19299.2399736,2075.9920968,1251.0805464,301.02192,992.92
2025-04-03,April,Q2,2025,888,Star Air,XX,JNB,Tambo International Airport,DXB,Dubai International Airport,JNB-DXB,4974323,CITI Travels (PVT) Ltd,GSA,N,Economy,Y,ZAR,3,2676.925752,2516.3102068,425.25674616,160.61554512,0.0,892.31
2025-04-03,April,Q2,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766297,Vincent Vacations,BSP,B,Economy,Y,USD,7,21652.923648,19731.6632251,2139.06293276,1299.17541888,622.085004,3093.27
2025-04-03,April,Q2,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352268,Parveen Travels Pvt. Ltd.,GSA,Y,Economy,Y,INR,2,1720.369088,1617.1469427,189.23974592,103.22214528,0.0,860.18
2025-04-03,April,Q2,2025,888,Star Air,XX,SVO,Sheremetyevo International Airport,DXB,Dubai International Airport,SVO-DXB,5024254,OLTA Travel,BSP,V,Economy,Y,RUB,3,4477.290171,4051.5320897,402.95685705,268.63741026,157.120671,1492.43
2025-04-03,April,Q2,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976330,Rehman Travels,BSP,S,Economy,Y,PKR,13,12569.269393,11606.7224264,1186.00067488,754.15616358,208.390803,966.87
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),MIL,Milan–Malpensa Airport,JFK-MIL,9352269,Deepa Travels Madras Pvt. Ltd.,GSA,Y,Economy,Y,USD,1,945.86024,889.1086256,104.0446264,56.7516144,0.0,945.86
2025-04-03,April,Q2,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352268,Parveen Travels Pvt. Ltd.,GSA,K,Economy,Y,INR,5,4464.908672,4105.7472076,491.13653888,267.89452032,91.266944,892.98
2025-04-03,April,Q2,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145231,The Palm Travel & Tourism Ltd,GSA,V,Economy,Y,GBP,2,2770.93278,2604.6768132,278.9125773,166.2559668,0.0,1385.47
2025-04-03,April,Q2,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352268,Parveen Travels Pvt. Ltd.,GSA,N,Economy,Y,INR,1,885.434496,832.3084262,97.39566016,53.12606976,0.0,885.43
2025-04-03,April,Q2,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352269,Deepa Travels Madras Pvt. Ltd.,GSA,L,Economy,Y,INR,3,2694.722688,2533.0393267,296.4169344,161.68336128,0.0,898.24
2025-04-03,April,Q2,2025,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560236,FCM Travel Thailand,BSP,B,Economy,Y,THB,10,18737.26842,17411.0652247,3616.30904362,1124.2361052,201.96709,1873.73
2025-04-03,April,Q2,2025,888,Star Air,XX,DUB,Dublin Airport (DUB),DXB,Dubai International Airport,DUB-DXB,6910216,Buddha Travel & Tours,GSA,Q,Economy,Y,EUR,1,4203.996192,3951.7564205,1226.92195683,252.23977152,0.0,4204.0
2025-04-03,April,Q2,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975328,Jazz Mosafir,GSA,M,Economy,Y,PKR,4,5752.689752,5407.5283669,345.16179285,345.16138512,0.0,1438.17
2025-04-03,April,Q2,2025,888,Star Air,XX,SVO,Sheremetyevo International Airport,DXB,Dubai International Airport,SVO-DXB,5024252,Intourist,GSA,S,Economy,Y,RUB,3,4478.51391,4209.8030755,403.06588107,268.7108346,0.0,1492.84
2025-04-03,April,Q2,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766297,Vincent Vacations,BSP,N,Economy,Y,USD,7,22162.233008,20832.4990275,2279.01386904,1329.73398048,0.0,3166.03
2025-04-03,April,Q2,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752276,Lake Shore Travel,GSA,Q,Economy,Y,USD,8,26847.87912,24571.2662807,2850.09517856,1610.8727472,665.740092,3355.98
2025-04-03,April,Q2,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671316,Ground 2 Air Ltd,BSP,V,Economy,Y,MUR,7,14910.340198,13818.0732591,1160.36608532,894.62041188,197.646527,2130.05
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750146,Matthew Stein,GSA,V,Economy,Y,USD,3,12157.942008,10988.2766834,1205.20784196,729.47652048,440.188804,4052.65
2025-04-03,April,Q2,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976331,American Travels,GSA,L,Economy,Y,PKR,16,15342.023667,13949.7178643,1514.67604109,920.52142002,471.784383,958.88
2025-04-03,April,Q2,2025,888,Star Air,XX,HYD,Hyderabad - Rajiv Gandhi International Airport,DXB,Dubai International Airport,HYD-DXB,9364289,Smart Travel Solutions Pvt Ltd,BSP,S,Economy,Y,INR,1,951.216704,894.1437018,47.5608352,57.07300224,0.0,951.22
2025-04-03,April,Q2,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975327,Duke Travels,BSP,Y,Economy,Y,PKR,7,9763.63849,8742.1199026,613.81209983,585.8183094,435.700278,1394.81
2025-04-03,April,Q2,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,JFK,John F. Kennedy International Airport (JFK),MIL-JFK,7805185,Kanoo Travel,GSA,M,Economy,Y,EUR,5,4486.651239,4121.9067967,469.68510486,269.19907434,95.545368,897.33
2025-04-03,April,Q2,2025,888,Star Air,XX,BHX,Birmingham,DXB,Dubai International Airport,BHX-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,L,Economy,Y,GBP,1,774.36842,727.9063148,54.2057894,46.4621052,0.0,774.37
2025-04-03,April,Q2,2025,888,Star Air,XX,CMB,Bandaranaike International Airport (CMB),DXB,Dubai International Airport,CMB-DXB,9369309,Adrija Travels,BSP,N,Economy,Y,LKR,2,1705.822767,1603.4734009,29.3764119,102.34936602,0.0,852.91
2025-04-03,April,Q2,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,JFK,John F. Kennedy International Airport (JFK),MIL-JFK,7805184,Uranus Travel & Tours,BSP,L,Economy,Y,EUR,2,1600.384914,1428.7217362,190.93149372,96.02309484,75.640083,800.19
2025-04-03,April,Q2,2025,888,Star Air,XX,DEL,Indira Gandhi International Airport,DXB,Dubai International Airport,DEL-DXB,9349166,Himanshu Tour & Travel,BSP,S,Economy,Y,INR,1,770.817216,724.568183,84.79032064,46.24903296,0.0,770.82
2025-04-03,April,Q2,2025,888,Star Air,XX,DFW,Dallas/Fort Worth International Airport (DFW,DXB,Dubai International Airport,DFW-DXB,6755264,Lawson Travel,GSA,Q,Economy,Y,USD,5,21940.319644,19747.1607815,2147.61205416,1316.41917864,876.739684,4388.06
2025-04-03,April,Q2,2025,888,Star Air,XX,DEL,Indira Gandhi International Airport,DXB,Dubai International Airport,DEL-DXB,9349169,AG Holidays Tours & Travels,BSP,H,Economy,Y,INR,5,4430.075264,3988.9511321,487.31254784,265.80451584,175.319616,886.02
2025-04-03,April,Q2,2025,888,Star Air,XX,KUL,Kuala Lumpur International Airport,SYD,Sydney Kingsford Smith Airport (SYD),KUL-SYD,7805184,Uranus Travel & Tours,BSP,B,Economy,Y,MYR,2,2075.125575,1950.6180405,321.8092908,124.5075345,0.0,1037.56
2025-04-03,April,Q2,2025,888,Star Air,XX,BHX,Birmingham,DXB,Dubai International Airport,BHX-DXB,9367302,Amazing Traveling,GSA,G,Economy,Y,GBP,2,1450.77457,1363.7280958,152.4013029,87.0464742,0.0,725.39
2025-04-03,April,Q2,2025,888,Star Air,XX,HYD,Hyderabad - Rajiv Gandhi International Airport,DXB,Dubai International Airport,HYD-DXB,9364292,Jugnu Tourist Service,BSP,V,Economy,Y,INR,2,1572.668608,1478.3084915,78.63385728,94.36011648,0.0,786.33
2025-04-03,April,Q2,2025,888,Star Air,XX,SIN,Singapore Changi Airport (SIN),MEL,Melbourne Airport (MEL),SIN-MEL,7805185,Kanoo Travel,GSA,L,Economy,Y,SGD,2,6236.455441,5551.3753636,2365.7078309,374.18732646,310.892751,3118.23
2025-04-03,April,Q2,2025,888,Star Air,XX,HAN,Noi Bai International Airport,DXB,Dubai International Airport,HAN-DXB,9762244,Ambassador DMC,GSA,G,Economy,Y,VND,4,5610.780402,5140.3850819,897.7248726,336.64682412,133.748496,1402.7
2025-04-03,April,Q2,2025,888,Star Air,XX,DEL,Indira Gandhi International Airport,DXB,Dubai International Airport,DEL-DXB,9349169,AG Holidays Tours & Travels,BSP,G,Economy,Y,INR,1,795.106688,747.4002867,87.46173568,47.70640128,0.0,795.11
2025-04-03,April,Q2,2025,888,Star Air,XX,HYD,Hyderabad - Rajiv Gandhi International Airport,DXB,Dubai International Airport,HYD-DXB,9364290,IMAD Travel Pvt. Ltd.,GSA,H,Economy,Y,INR,2,1538.817024,1369.6922906,76.94127808,92.32902144,76.795712,769.41
2025-04-03,April,Q2,2025,888,Star Air,XX,BHX,Birmingham,DXB,Dubai International Airport,BHX-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,Q,Economy,Y,GBP,2,1502.08814,1411.9628516,231.6574442,90.1252884,0.0,751.04
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750147,Lea Rufo,GSA,G,Economy,Y,USD,4,16476.157796,15487.5883282,1680.79364648,988.56946776,0.0,4119.04
2025-04-03,April,Q2,2025,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350174,Arago Travels,BSP,Q,Economy,Y,INR,3,2482.819456,2333.8502886,273.10971328,148.96916736,0.0,827.61
2025-04-03,April,Q2,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750146,Matthew Stein,GSA,I,Business Class,J,USD,2,34607.571012,32531.1167513,2768.60568096,2076.45426072,0.0,17303.79
2025-04-03,April,Q2,2025,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,M,Economy,Y,INR,10,8595.01536,8004.2689344,896.65546368,515.7009216,75.045504,859.5
2025-04-03,April,Q2,2025,888,Star Air,XX,HYD,Hyderabad - Rajiv Gandhi International Airport,DXB,Dubai International Airport,HYD-DXB,9364291,Global Travels,GSA,L,Economy,Y,INR,1,769.23776,723.0834944,38.461888,46.1542656,0.0,769.24
2025-04-03,April,Q2,2025,888,Star Air,XX,KUL,Kuala Lumpur International Airport,SYD,Sydney Kingsford Smith Airport (SYD),KUL-SYD,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,MYR,2,1930.58526,1814.7501444,299.4266736,115.8351156,0.0,965.29
