Billed_Date,month_name,quarter_label,year,Billed_Carrier_Name,Billed_Carrier_Code,Operating_Carrier_Name,Operating_Carrier_Code,Billed_Currency,Ticket_Count,Billed_Amount,Commission_Amount,Billed_Discount,Accepted_Amount,Accepted_Commission,Accepted_Discount,Rejected_Amount,Rejected_Commission,Rejected_Discount,Rejection_Percentage,Billing_Efficiency_Pct
2025-09-23,September,Q3,2025,SIA,SQ,Star Air,XX,USD,251,106835.00,6410.10,2005.00,90715.18,5442.93,1696.63,16119.82,967.17,308.37,15.09,84.91
2025-09-23,September,Q3,2025,Emirates,EK,Star Air,XX,USD,256,83255.00,4995.30,945.00,70779.31,4246.72,814.65,12475.69,748.58,130.35,14.98,85.02
2025-09-26,September,Q3,2025,Air Canada,AC,Star Air,XX,USD,249,74620.00,4477.20,1010.00,63325.63,3799.50,871.86,11294.37,677.70,138.14,15.14,84.86
2025-09-23,September,Q3,2025,PIA,PK,Star Air,XX,USD,251,76030.00,4561.80,960.00,64732.47,3883.92,815.27,11297.53,677.88,144.73,14.86,85.14
2025-09-23,September,Q3,2025,Air Mauritius,MK,Star Air,XX,USD,232,159555.00,9573.30,1890.00,135768.43,8146.14,1565.40,23786.57,1427.16,324.60,14.91,85.09
2025-10-02,October,Q4,2025,Qantas,QF,Star Air,XX,USD,479,385000.00,23100.00,4185.00,327092.79,19625.57,5029.47,57907.21,3474.43,-844.47,15.04,84.96
2025-09-26,September,Q3,2025,Emirates,EK,Star Air,XX,USD,474,139435.00,8366.10,1830.00,117690.71,7061.29,1519.87,21744.29,1304.81,310.13,15.59,84.41
2025-10-02,October,Q4,2025,Air France,AF,Star Air,XX,USD,251,214730.00,12883.80,2190.00,181925.38,10915.49,2750.73,32804.62,1968.31,-560.73,15.28,84.72
2025-10-02,October,Q4,2025,JetBlue,B6,Star Air,XX,USD,247,343770.00,20626.20,2550.00,289288.24,17357.26,3369.54,54481.76,3268.94,-819.54,15.85,84.15
2025-10-02,October,Q4,2025,Air India,AI,Star Air,XX,USD,247,69735.00,4184.10,16310.00,58681.62,3520.91,946.71,11053.38,663.19,15363.29,15.85,84.15
2025-10-02,October,Q4,2025,American Airlines,AA,Star Air,XX,USD,244,256645.00,15398.70,8210.00,217818.80,13069.09,3428.38,38826.20,2329.61,4781.62,15.13,84.87
2025-10-02,October,Q4,2025,Blue Panorama,BV,Star Air,XX,USD,253,76715.00,4602.90,385.00,64074.98,3844.50,615.67,12640.02,758.40,-230.67,16.48,83.52
2025-10-02,October,Q4,2025,Emirates,EK,Star Air,XX,USD,232,67625.00,4057.50,1525.00,58222.34,3493.34,754.77,9402.66,564.16,770.23,13.90,86.10
2025-10-02,October,Q4,2025,Air Canada,AC,Star Air,XX,USD,245,71205.00,4272.30,2765.00,60423.18,3625.42,1190.45,10781.82,646.88,1574.55,15.14,84.86
2026-01-05,January,Q1,2026,Qantas,QF,Star Air,XX,USD,488,413055.00,24783.30,6940.00,343260.94,20595.66,5733.90,69794.06,4187.64,1206.10,16.90,83.10
2026-02-15,February,Q1,2026,Qantas,QF,Star Air,XX,USD,731,668795.00,40127.70,8630.00,568251.63,34095.05,7379.93,100543.37,6032.65,1250.07,15.03,84.97
2026-01-08,January,Q1,2026,Air India,AI,Star Air,XX,USD,239,62805.00,3768.30,1055.00,53266.02,3196.00,885.69,9538.98,572.30,169.31,15.19,84.81
2026-02-15,February,Q1,2026,Emirates,EK,Star Air,XX,USD,459,126240.00,7574.40,2050.00,107087.07,6425.14,1768.38,19152.93,1149.26,281.62,15.17,84.83
2026-01-08,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,246,251560.00,15093.60,3040.00,212010.82,12720.64,2638.23,39549.18,2372.96,401.77,15.72,84.28
2026-01-05,January,Q1,2026,Emirates,EK,Star Air,XX,USD,482,137240.00,8234.40,2275.00,117327.93,7039.60,1887.54,19912.07,1194.80,387.46,14.51,85.49
2026-01-08,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,251,75200.00,4512.00,835.00,63429.71,3805.81,700.03,11770.29,706.19,134.97,15.65,84.35
2026-01-08,January,Q1,2026,Emirates,EK,Star Air,XX,USD,241,70420.00,4225.20,990.00,60215.28,3612.96,815.51,10204.72,612.24,174.49,14.49,85.51
2026-02-15,February,Q1,2026,British Airways,BA,Star Air,XX,USD,255,128750.00,7725.00,2135.00,108936.22,6536.19,1824.83,19813.78,1188.81,310.17,15.39,84.61
2026-01-08,January,Q1,2026,PIA,PK,Star Air,XX,USD,244,69080.00,4144.80,710.00,59145.57,3548.73,618.33,9934.43,596.07,91.67,14.38,85.62
2026-01-05,January,Q1,2026,Air India,AI,Star Air,XX,USD,241,68560.00,4113.60,760.00,58195.62,3491.65,665.23,10364.38,621.95,94.77,15.12,84.88
2026-01-08,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,247,157300.00,9438.00,3505.00,131509.29,7890.57,2822.51,25790.71,1547.43,682.49,16.40,83.60
2026-01-08,January,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,241,61990.00,3719.40,1115.00,51963.39,3117.78,925.87,10026.61,601.62,189.13,16.17,83.83
2025-11-29,November,Q4,2025,Air India,AI,Star Air,XX,USD,243,77290.00,4637.40,810.00,64206.89,3852.45,1215.34,13083.11,784.95,-405.34,16.93,83.07
2025-11-29,November,Q4,2025,Jet Airways,9W,Star Air,XX,USD,249,68130.00,4087.80,13975.00,57965.73,3477.92,1121.75,10164.27,609.88,12853.25,14.92,85.08
2025-11-29,November,Q4,2025,JetBlue,B6,Star Air,XX,USD,228,316805.00,19008.30,4045.00,267970.70,16078.22,5065.55,48834.30,2930.08,-1020.55,15.41,84.59
2025-11-29,November,Q4,2025,PIA,PK,Star Air,XX,USD,237,64800.00,3888.00,35940.00,55446.01,3326.79,842.43,9354.00,561.21,35097.57,14.44,85.56
2025-11-29,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,494,556210.00,33372.60,12410.00,467516.56,28051.02,6411.19,88693.44,5321.58,5998.81,15.95,84.05
2025-11-29,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,229,66275.00,3976.50,730.00,55494.15,3329.53,882.43,10780.86,646.97,-152.43,16.27,83.73
2025-11-29,November,Q4,2025,Emirates,EK,Star Air,XX,USD,477,136575.00,8194.50,2090.00,114565.89,6873.93,1365.48,22009.11,1320.57,724.52,16.12,83.88
2025-11-29,November,Q4,2025,Qantas,QF,Star Air,XX,USD,234,329355.00,19761.30,8885.00,278361.64,16701.70,4231.59,50993.36,3059.60,4653.41,15.48,84.52
2026-02-08,February,Q1,2026,Qantas,QF,Star Air,XX,USD,747,626280.00,37576.80,8545.00,526280.32,31576.95,7167.41,99999.68,5999.85,1377.59,15.97,84.03
2026-02-08,February,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,251,152200.00,9132.00,2375.00,128289.08,7697.38,1973.52,23910.92,1434.62,401.48,15.71,84.29
2026-02-08,February,Q1,2026,PIA,PK,Star Air,XX,USD,224,63185.00,3791.10,950.00,53269.40,3196.17,810.67,9915.60,594.93,139.33,15.69,84.31
2026-02-08,February,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,229,63425.00,3805.50,950.00,54648.46,3278.84,804.70,8776.54,526.66,145.30,13.84,86.16
2026-02-08,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,252,300400.00,18024.00,5510.00,251452.76,15087.24,4581.31,48947.24,2936.76,928.69,16.29,83.71
2026-02-08,February,Q1,2026,JetBlue,B6,Star Air,XX,USD,241,304560.00,18273.60,5345.00,256267.50,15376.01,4473.32,48292.50,2897.59,871.68,15.86,84.14
2026-02-08,February,Q1,2026,Emirates,EK,Star Air,XX,USD,237,68810.00,4128.60,1140.00,58502.73,3510.11,981.44,10307.27,618.49,158.56,14.98,85.02
2025-11-08,November,Q4,2025,PIA,PK,Star Air,XX,USD,203,58125.00,3487.50,30490.00,49562.92,2973.77,720.21,8562.08,513.73,29769.79,14.73,85.27
2025-11-08,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,263,174330.00,10459.80,10070.00,146519.04,8791.13,1559.93,27810.96,1668.67,8510.07,15.95,84.05
2025-11-08,November,Q4,2025,Jet Airways,9W,Star Air,XX,USD,258,69260.00,4155.60,610.00,58867.36,3532.04,939.03,10392.64,623.56,-329.03,15.01,84.99
2025-10-18,October,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,243,148430.00,8905.80,9540.00,124530.34,7471.89,1518.37,23899.66,1433.91,8021.63,16.10,83.90
2025-10-21,October,Q4,2025,Air India,AI,Star Air,XX,USD,241,79025.00,4741.50,8520.00,66085.06,3965.08,742.55,12939.94,776.42,7777.45,16.37,83.63
2025-10-18,October,Q4,2025,PIA,PK,Star Air,XX,USD,218,70010.00,4200.60,67860.00,58735.69,3524.12,1037.91,11274.31,676.48,66822.09,16.10,83.90
2025-10-18,October,Q4,2025,JetBlue,B6,Star Air,XX,USD,241,331895.00,19913.70,3975.00,281113.46,16866.81,4587.85,50781.54,3046.89,-612.85,15.30,84.70
2025-10-21,October,Q4,2025,Qantas,QF,Star Air,XX,USD,710,464510.00,27870.60,4240.00,393574.97,23614.52,5426.46,70935.04,4256.08,-1186.46,15.27,84.73
2025-11-08,November,Q4,2025,Air Mauritius,MK,Star Air,XX,USD,251,155290.00,9317.40,15645.00,130764.80,7845.88,1853.73,24525.20,1471.52,13791.27,15.79,84.21
2025-11-08,November,Q4,2025,British Airways,BA,Star Air,XX,USD,241,120135.00,7208.10,1345.00,101221.63,6073.29,1458.78,18913.38,1134.81,-113.78,15.74,84.26
2025-10-18,October,Q4,2025,Air Mauritius,MK,Star Air,XX,USD,238,162815.00,9768.90,9540.00,137042.39,8222.65,1328.56,25772.61,1546.25,8211.44,15.83,84.17
2025-10-18,October,Q4,2025,British Airways,BA,Star Air,XX,USD,242,115550.00,6933.00,1495.00,97958.85,5877.56,2096.28,17591.15,1055.44,-601.28,15.22,84.78
2025-11-08,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,187,54255.00,3255.30,775.00,46126.62,2767.54,871.68,8128.38,487.76,-96.68,14.98,85.02
2025-10-18,October,Q4,2025,Air Canada,AC,Star Air,XX,USD,209,58505.00,3510.30,775.00,49409.84,2964.61,830.41,9095.16,545.69,-55.41,15.55,84.45
2025-10-21,October,Q4,2025,Emirates,EK,Star Air,XX,USD,482,138855.00,8331.30,1405.00,117577.72,7054.64,1769.97,21277.28,1276.66,-364.97,15.32,84.68
2025-11-08,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,248,276640.00,16598.40,8780.00,232662.69,13959.83,3145.55,43977.31,2638.57,5634.45,15.90,84.10
2025-10-18,October,Q4,2025,American Airlines,AA,Star Air,XX,USD,260,298460.00,17907.60,16235.00,255299.81,15318.00,5633.29,43160.19,2589.60,10601.71,14.46,85.54
2025-11-08,November,Q4,2025,Qantas,QF,Star Air,XX,USD,239,295495.00,17729.70,9125.00,250741.92,15044.46,4404.43,44753.08,2685.24,4720.57,15.15,84.85
2025-11-08,November,Q4,2025,SIA,SQ,Star Air,XX,USD,263,114030.00,6841.80,6195.00,96994.66,5819.67,2301.25,17035.34,1022.13,3893.75,14.94,85.06
2025-10-21,October,Q4,2025,SIA,SQ,Star Air,XX,USD,246,110985.00,6659.10,3185.00,93387.30,5603.24,1338.15,17597.70,1055.86,1846.85,15.86,84.14
2025-10-18,October,Q4,2025,Emirates,EK,Star Air,XX,USD,241,71480.00,4288.80,2915.00,60644.36,3638.55,1169.27,10835.64,650.25,1745.73,15.16,84.84
2026-01-31,January,Q1,2026,Air India,AI,Star Air,XX,USD,248,81750.00,4905.00,1180.00,70212.78,4212.82,1036.52,11537.22,692.18,143.48,14.11,85.89
2026-02-23,February,Q1,2026,Qantas,QF,Star Air,XX,USD,237,136635.00,8198.10,2000.00,115769.65,6946.25,1691.69,20865.35,1251.85,308.31,15.27,84.73
2026-01-31,January,Q1,2026,JetBlue,B6,Star Air,XX,USD,234,300985.00,18059.10,4535.00,255620.73,15337.20,3910.42,45364.27,2721.90,624.58,15.07,84.93
2026-01-31,January,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,242,155370.00,9322.20,2055.00,130315.02,7818.97,1770.08,25054.98,1503.23,284.92,16.13,83.87
2026-01-31,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,493,499800.00,29988.00,7250.00,423091.06,25385.59,5997.36,76708.94,4602.41,1252.64,15.35,84.65
2026-01-31,January,Q1,2026,Jet Airways,9W,Star Air,XX,USD,223,56480.00,3388.80,865.00,48119.11,2887.08,744.61,8360.89,501.72,120.39,14.80,85.20
2026-01-31,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,248,163620.00,9817.20,2665.00,135667.22,8140.05,2231.90,27952.78,1677.15,433.10,17.08,82.92
2026-01-31,January,Q1,2026,Emirates,EK,Star Air,XX,USD,496,148775.00,8926.50,2040.00,125321.36,7519.15,1752.15,23453.64,1407.35,287.85,15.76,84.24
2026-02-23,February,Q1,2026,Emirates,EK,Star Air,XX,USD,492,141630.00,8497.80,2680.00,119751.38,7184.99,2298.06,21878.62,1312.81,381.94,15.45,84.55
2026-01-31,January,Q1,2026,SIA,SQ,Star Air,XX,USD,270,118700.00,7122.00,1575.00,99611.86,5976.64,1360.38,19088.14,1145.36,214.62,16.08,83.92
2025-03-30,March,Q1,2025,Air India,AI,Star Air,XX,USD,234,77515.00,4650.90,1555.00,66312.00,3978.73,1357.37,11203.00,672.17,197.63,14.45,85.55
2025-03-30,March,Q1,2025,Qantas,QF,Star Air,XX,USD,762,558210.00,33492.60,7380.00,472029.80,28321.80,6357.54,86180.20,5170.80,1022.46,15.44,84.56
2025-03-30,March,Q1,2025,American Airlines,AA,Star Air,XX,USD,245,271625.00,16297.50,2785.00,227802.53,13668.23,2291.78,43822.47,2629.27,493.22,16.13,83.87
2025-03-30,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,259,77020.00,4621.20,1155.00,65079.21,3904.66,982.94,11940.79,716.54,172.06,15.50,84.50
2025-03-30,March,Q1,2025,PIA,PK,Star Air,XX,USD,221,71400.00,4284.00,855.00,60762.84,3645.80,755.46,10637.16,638.20,99.54,14.90,85.10
2025-03-30,March,Q1,2025,Emirates,EK,Star Air,XX,USD,436,133490.00,8009.40,1930.00,113541.89,6812.40,1629.08,19948.11,1197.00,300.92,14.94,85.06
2025-03-30,March,Q1,2025,Blue Panorama,BV,Star Air,XX,USD,240,72860.00,4371.60,1055.00,62098.43,3725.91,891.08,10761.57,645.69,163.92,14.77,85.23
2025-03-30,March,Q1,2025,British Airways,BA,Star Air,XX,USD,252,142650.00,8559.00,1920.00,120787.30,7247.28,1654.46,21862.70,1311.72,265.54,15.33,84.67
2025-06-21,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,247,167005.00,10020.30,2965.00,141939.68,8516.46,2572.96,25065.32,1503.84,392.04,15.01,84.99
2025-06-21,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,223,71685.00,4301.10,1045.00,61356.78,3681.44,907.15,10328.22,619.66,137.85,14.41,85.59
2025-06-21,June,Q2,2025,Emirates,EK,Star Air,XX,USD,227,74900.00,4494.00,960.00,63604.51,3816.28,818.84,11295.49,677.72,141.16,15.08,84.92
2025-06-21,June,Q2,2025,Qantas,QF,Star Air,XX,USD,228,189480.00,11368.80,3125.00,160354.20,9621.23,2619.61,29125.80,1747.57,505.39,15.37,84.63
2025-06-21,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,233,287435.00,17246.10,4130.00,244667.48,14680.06,3539.67,42767.52,2566.04,590.33,14.88,85.12
2025-06-21,June,Q2,2025,British Airways,BA,Star Air,XX,USD,248,134725.00,8083.50,1445.00,113987.74,6839.18,1261.79,20737.26,1244.32,183.21,15.39,84.61
2025-06-21,June,Q2,2025,SIA,SQ,Star Air,XX,USD,250,97260.00,5835.60,1055.00,83113.18,4721.73,910.55,14146.82,1113.87,144.45,14.55,85.45
2025-08-28,August,Q3,2025,Air France,AF,Star Air,XX,USD,251,231065.00,13863.90,4550.00,195105.82,11706.27,3864.41,35959.18,2157.63,685.59,15.56,84.44
2025-08-28,August,Q3,2025,Air India,AI,Star Air,XX,USD,242,68590.00,4115.40,1335.00,59216.62,3553.03,1144.91,9373.38,562.37,190.09,13.67,86.33
2025-08-28,August,Q3,2025,JetBlue,B6,Star Air,XX,USD,166,222860.00,13371.60,3545.00,189108.25,11346.46,2989.34,33751.75,2025.14,555.66,15.14,84.86
2025-08-28,August,Q3,2025,Blue Panorama,BV,Star Air,XX,USD,255,73420.00,4405.20,1310.00,61613.34,3696.84,1107.79,11806.66,708.36,202.21,16.08,83.92
2025-08-28,August,Q3,2025,PIA,PK,Star Air,XX,USD,253,76995.00,4619.70,890.00,64714.82,3882.93,744.73,12280.18,736.77,145.27,15.95,84.05
2025-08-28,August,Q3,2025,Emirates,EK,Star Air,XX,USD,497,148630.00,8917.80,2120.00,125622.31,7537.43,1784.55,23007.69,1380.37,335.45,15.48,84.52
2025-08-28,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,251,79255.00,4755.30,1165.00,66736.44,4004.15,995.55,12518.56,751.15,169.45,15.80,84.20
2025-08-28,August,Q3,2025,Air Mauritius,MK,Star Air,XX,USD,253,167050.00,10023.00,2690.00,141706.24,8502.38,2274.64,25343.76,1520.62,415.36,15.17,84.83
2025-08-28,August,Q3,2025,American Airlines,AA,Star Air,XX,USD,250,304845.00,18290.70,4615.00,258315.93,15499.00,3873.28,46529.07,2791.70,741.72,15.26,84.74
2025-04-08,April,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,261,212215.00,12732.90,2285.00,181897.39,10913.88,1861.27,30317.61,1819.02,423.73,14.29,85.71
2025-04-08,April,Q2,2025,JetBlue,B6,Star Air,XX,USD,242,349635.00,20978.10,4820.00,298975.95,17938.59,4151.53,50659.05,3039.51,668.47,14.49,85.51
2025-04-08,April,Q2,2025,Qantas,QF,Star Air,XX,USD,735,448745.00,26924.70,7715.00,379576.69,22774.69,6597.65,69168.31,4150.01,1117.35,15.41,84.59
2025-04-08,April,Q2,2025,Jet Airways,9W,Star Air,XX,USD,232,68305.00,4098.30,780.00,57668.82,3460.10,691.61,10636.18,638.20,88.39,15.57,84.43
2025-04-08,April,Q2,2025,PIA,PK,Star Air,XX,USD,245,77570.00,4654.20,890.00,65695.64,4009.74,743.87,11874.36,644.46,146.13,15.31,84.69
2025-04-08,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,246,78160.00,4689.60,1040.00,66619.68,3997.22,893.02,11540.32,692.38,146.98,14.76,85.24
2025-11-09,November,Q4,2025,Air France,AF,Star Air,XX,USD,239,198650.00,11919.00,5540.00,166772.14,10006.28,2033.52,31877.86,1912.72,3506.48,16.05,83.95
2025-11-09,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,260,175135.00,10508.10,11920.00,148651.79,8919.11,1763.96,26483.21,1588.99,10156.04,15.12,84.88
2025-12-10,December,Q4,2025,Air India,AI,Star Air,XX,USD,236,75705.00,4542.30,16930.00,64208.34,3852.50,1294.52,11496.66,689.80,15635.48,15.19,84.81
2025-11-09,November,Q4,2025,PIA,PK,Star Air,XX,USD,229,67630.00,4057.80,29905.00,57131.95,3428.00,843.30,10498.05,629.80,29061.70,15.52,84.48
2025-11-09,November,Q4,2025,Blue Panorama,BV,Star Air,XX,USD,232,61555.00,3693.30,6890.00,51866.51,3112.04,589.79,9688.49,581.26,6300.21,15.74,84.26
2025-11-09,November,Q4,2025,Qantas,QF,Star Air,XX,USD,727,627170.00,37630.20,10475.00,529142.46,31748.47,8442.41,98027.54,5881.73,2032.59,15.63,84.37
2025-12-10,December,Q4,2025,American Airlines,AA,Star Air,XX,USD,721,765390.00,45923.40,19960.00,648062.31,38883.69,8760.92,117327.69,7039.71,11199.08,15.33,84.67
2025-12-10,December,Q4,2025,Qantas,QF,Star Air,XX,USD,480,489875.00,29392.50,7695.00,415674.71,24940.49,5392.27,74200.29,4452.01,2302.73,15.15,84.85
2025-11-09,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,252,283005.00,16980.30,2515.00,238773.29,14326.37,3167.63,44231.71,2653.93,-652.63,15.63,84.37
2025-11-09,November,Q4,2025,Emirates,EK,Star Air,XX,USD,239,68130.00,4087.80,710.00,57729.78,3463.71,836.70,10400.22,624.09,-126.70,15.27,84.73
2025-12-10,December,Q4,2025,Emirates,EK,Star Air,XX,USD,242,66430.00,3985.80,675.00,55780.69,3346.77,895.31,10649.31,639.03,-220.31,16.03,83.97
2025-11-09,November,Q4,2025,JetBlue,B6,Star Air,XX,USD,236,314525.00,18871.50,7175.00,267881.93,16072.84,2644.88,46643.07,2798.66,4530.12,14.83,85.17
2025-11-09,November,Q4,2025,Vietnam Airlines,VN,Star Air,XX,USD,2,645.00,38.70,321140.00,565.34,33.92,14.87,79.66,4.78,321125.13,12.35,87.65
2025-12-10,December,Q4,2025,Air Canada,AC,Star Air,XX,USD,494,143490.00,8609.40,3725.00,121652.51,7299.23,1799.97,21837.49,1310.17,1925.03,15.22,84.78
2026-03-28,March,Q1,2026,Air India,AI,Star Air,XX,USD,259,82435.00,4946.10,940.00,69089.01,4145.34,807.97,13345.99,800.76,132.03,16.19,83.81
2026-03-28,March,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,238,154695.00,9281.70,2220.00,130545.54,7832.69,1877.18,24149.46,1449.01,342.82,15.61,84.39
2026-03-28,March,Q1,2026,PIA,PK,Star Air,XX,USD,249,77665.00,4659.90,1365.00,65582.15,3934.94,1175.57,12082.85,724.96,189.43,15.56,84.44
2026-03-28,March,Q1,2026,Qantas,QF,Star Air,XX,USD,940,800290.00,48017.40,9000.00,671724.24,40303.57,7595.77,128565.76,7713.83,1404.23,16.06,83.94
2026-03-28,March,Q1,2026,American Airlines,AA,Star Air,XX,USD,451,526030.00,31561.80,8360.00,447883.86,26872.98,7001.81,78146.14,4688.82,1358.19,14.86,85.14
2026-03-28,March,Q1,2026,Emirates,EK,Star Air,XX,USD,503,154260.00,9255.60,2405.00,129951.42,7797.16,2012.07,24308.58,1458.44,392.93,15.76,84.24
2026-03-28,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,250,75130.00,4507.80,1460.00,62998.14,3779.84,1189.87,12131.86,727.96,270.13,16.15,83.85
2025-02-25,February,Q1,2025,Jet Airways,9W,Star Air,XX,USD,505,147740.00,8864.40,1785.00,123609.88,7416.61,1503.83,24130.12,1447.79,281.17,16.33,83.67
2025-02-14,February,Q1,2025,Qantas,QF,Star Air,XX,USD,761,488060.00,29283.60,7185.00,412932.82,24775.87,6053.35,75127.18,4507.73,1131.65,15.39,84.61
2025-02-25,February,Q1,2025,Air New Zealand,NZ,Star Air,XX,USD,257,84490.00,5069.40,1205.00,72551.83,4353.17,1054.15,11938.17,716.23,150.85,14.13,85.87
2025-02-14,February,Q1,2025,Air New Zealand,NZ,Star Air,XX,USD,256,81530.00,4891.80,1130.00,68509.23,4110.59,957.79,13020.77,781.21,172.21,15.97,84.03
2025-02-25,February,Q1,2025,Air India,AI,Star Air,XX,USD,251,79930.00,4795.80,1125.00,67546.34,4052.81,958.90,12383.66,742.99,166.10,15.49,84.51
2025-02-25,February,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,244,166170.00,9970.20,2050.00,137782.41,8266.97,1714.89,28387.59,1703.23,335.11,17.08,82.92
2025-02-14,February,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,253,150945.00,9056.70,1955.00,129757.17,7785.39,1653.11,21187.83,1271.31,301.89,14.04,85.96
2025-02-25,February,Q1,2025,Qantas,QF,Star Air,XX,USD,250,134550.00,8073.00,1770.00,113398.01,6803.88,1470.31,21151.99,1269.12,299.69,15.72,84.28
2025-02-25,February,Q1,2025,PIA,PK,Star Air,XX,USD,265,77695.00,4661.70,1250.00,65499.59,3929.96,1071.53,12195.41,731.74,178.47,15.70,84.30
2025-02-25,February,Q1,2025,SIA,SQ,Star Air,XX,USD,500,197725.00,11863.50,2400.00,167275.65,10036.43,2067.44,30449.35,1827.07,332.56,15.40,84.60
2025-02-25,February,Q1,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,280.00,16.80,0.00,226.15,13.57,0.00,53.85,3.23,0.00,19.23,80.77
2025-02-25,February,Q1,2025,Emirates,EK,Star Air,XX,USD,522,160420.00,9625.20,2060.00,135107.45,8106.29,1733.07,25312.55,1518.91,326.93,15.78,84.22
2025-02-14,February,Q1,2025,Air Canada,AC,Star Air,XX,USD,256,69250.00,4155.00,755.00,58565.45,3513.86,626.26,10684.55,641.14,128.74,15.43,84.57
2025-02-14,February,Q1,2025,Emirates,EK,Star Air,XX,USD,509,142380.00,8542.80,2385.00,120552.08,7233.07,1976.97,21827.92,1309.73,408.03,15.33,84.67
2025-06-29,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,237,158080.00,9484.80,2105.00,132738.60,7964.33,1786.04,25341.40,1520.47,318.96,16.03,83.97
2025-06-29,June,Q2,2025,Qantas,QF,Star Air,XX,USD,731,574220.00,34453.20,8660.00,484494.45,29069.69,7291.53,89725.55,5383.51,1368.47,15.63,84.37
2025-06-29,June,Q2,2025,PIA,PK,Star Air,XX,USD,229,77790.00,4667.40,1080.00,65587.93,3935.30,918.98,12202.07,732.10,161.02,15.69,84.31
2025-06-29,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,244,286280.00,17176.80,5025.00,241926.10,14515.46,4267.05,44353.90,2661.34,757.95,15.49,84.51
2025-06-29,June,Q2,2025,Emirates,EK,Star Air,XX,USD,476,154080.00,9244.80,1925.00,130296.66,7817.78,1636.76,23783.34,1427.02,288.24,15.44,84.56
2025-06-29,June,Q2,2025,British Airways,BA,Star Air,XX,USD,256,131320.00,7879.20,2720.00,110899.36,6018.09,2329.04,20420.64,1861.11,390.96,15.55,84.45
2025-07-13,July,Q3,2025,Qantas,QF,Star Air,XX,USD,994,881145.00,52868.70,14445.00,742788.24,44567.36,12241.44,138356.76,8301.34,2203.56,15.70,84.30
2025-07-13,July,Q3,2025,American Airlines,AA,Star Air,XX,USD,249,296415.00,17784.90,2920.00,250532.34,15031.88,2428.71,45882.66,2753.02,491.29,15.48,84.52
2025-07-13,July,Q3,2025,Emirates,EK,Star Air,XX,USD,247,83130.00,4987.80,975.00,71305.57,4278.30,839.84,11824.44,709.50,135.16,14.22,85.78
2025-07-13,July,Q3,2025,Air Canada,AC,Star Air,XX,USD,250,80525.00,4831.50,1145.00,68740.61,4124.45,981.17,11784.39,707.05,163.83,14.63,85.37
2025-07-13,July,Q3,2025,Blue Panorama,BV,Star Air,XX,USD,244,79380.00,4762.80,995.00,66709.21,4002.62,843.88,12670.79,760.18,151.12,15.96,84.04
2025-11-09,November,Q4,2025,Air India,AI,Star Air,XX,USD,248,80975.00,4858.50,415.00,68039.49,4082.35,835.29,12935.51,776.15,-420.29,15.97,84.03
